state_id,state,year,kids,adults,retired,all
55,Wisconsin,1997,2180386,2330104,689745,5200235
55,Wisconsin,1998,2180047,2351079,690998,5222124
55,Wisconsin,1999,2179395,2379642,691409,5250446
55,Wisconsin,2000,2224900,2483741,703347,5373999
55,Wisconsin,2001,2223205,2516986,704905,5406835
55,Wisconsin,2002,2228689,2546666,708511,5445162
55,Wisconsin,2003,2236219,2569995,713138,5479203
55,Wisconsin,2004,2243799,2592542,718291,5514026
55,Wisconsin,2005,2246124,2616899,724024,5546166
55,Wisconsin,2006,2253555,2635207,730958,5577655
55,Wisconsin,2007,2260443,2655038,740868,5610775
55,Wisconsin,2008,2264758,2671566,755862,5640996
55,Wisconsin,2009,2265187,2684639,767936,5669264
55,Wisconsin,2010,2260249,2699720,779383,5691047
56,Wyoming,1970,178399,123935,30082,332416
56,Wyoming,1971,184373,125036,30872,340281
56,Wyoming,1972,189348,126566,31432,347346
56,Wyoming,1973,193643,128400,32015,354058
56,Wyoming,1974,200505,132200,32796,365501
56,Wyoming,1975,210837,137164,33695,381696
56,Wyoming,1976,221179,141449,34324,396952
56,Wyoming,1977,229382,148886,35085,413353
56,Wyoming,1978,241987,155165,35725,432877
56,Wyoming,1979,254865,162889,36624,454378
56,Wyoming,1980,265629,171116,37440,474185
56,Wyoming,1981,271499,181882,38334,491715
56,Wyoming,1982,274445,192635,39328,506408
56,Wyoming,1983,272802,197111,40416,510329
56,Wyoming,1984,264396,199411,41086,504893
56,Wyoming,1985,256011,202085,41596,499692
56,Wyoming,1986,249131,204077,42416,495624
56,Wyoming,1987,234791,198698,43478,476967
56,Wyoming,1988,223305,197161,44632,465098
56,Wyoming,1989,215367,197072,45938,458377
56,Wyoming,1990,210255,195846,47300,453401
56,Wyoming,1991,209466,199779,48494,457739
56,Wyoming,1992,209556,204330,49605,463491
56,Wyoming,1993,210092,208002,50939,469033
56,Wyoming,1994,211109,211858,52015,474982
56,Wyoming,1995,211209,214118,53120,478447
56,Wyoming,1996,211149,215039,53897,480085
56,Wyoming,1997,210596,214726,54709,480031
56,Wyoming,1998,210094,214731,55220,480045
56,Wyoming,1999,208674,215298,55630,479602
56,Wyoming,2000,208680,231353,57884,494300
56,Wyoming,2001,206753,233010,58505,494657
56,Wyoming,2002,208335,236198,59139,500017
56,Wyoming,2003,208897,238260,60195,503453
56,Wyoming,2004,211175,240715,61176,509106
56,Wyoming,2005,212509,243546,62187,514157
56,Wyoming,2006,216234,247452,63310,522667
56,Wyoming,2007,222293,252402,64764,534876
56,Wyoming,2008,227227,257226,66678,546043
56,Wyoming,2009,233614,262651,68607,559851
56,Wyoming,2010,233608,265676,70225,564460
0,US,2000,118971726,130160454,35069568,282162411
0,US,2001,119483174,132207760,35290291,284968955
0,US,2002,120108505,134019860,35522207,287625193
0,US,2003,120789089,135581277,35863529,290107933
0,US,2004,121706969,137043441,36203319,292805298
0,US,2005,122499925,138607734,36649798,295516599
0,US,2006,123470564,140031249,37164107,298379912
0,US,2007,124370128,141481124,37825711,301231207
0,US,2008,125201544,142866714,38777621,304093966
0,US,2009,125742741,144058958,39623175,306771529
0,US,2010,126057221,145538286,40437581,309349689
