"fips","agegr","year","state","pop","age","popm","popf","state2"
56,,1993,"Wyoming",7316,43,3725,3591,"WY"
56,,1993,"Wyoming",6913,3,3562,3351,"WY"
56,,1993,"Wyoming",2220,75,937,1283,"WY"
56,,1993,"Wyoming",8243,35,4199,4044,"WY"
56,,1993,"Wyoming",8157,41,4283,3874,"WY"
56,,1993,"Wyoming",3271,67,1648,1623,"WY"
56,,1993,"Wyoming",4109,55,2034,2075,"WY"
56,,1993,"Wyoming",8378,37,4318,4060,"WY"
56,,1993,"Wyoming",5273,28,2605,2668,"WY"
56,,1993,"Wyoming",8395,36,4334,4061,"WY"
56,,1993,"Wyoming",7988,15,4126,3862,"WY"
56,,1993,"Wyoming",8172,14,4202,3970,"WY"
56,,1993,"Wyoming",1149,83,425,724,"WY"
56,,1993,"Wyoming",6830,31,3401,3429,"WY"
56,,1993,"Wyoming",8057,34,4087,3970,"WY"
56,,1993,"Wyoming",5064,27,2490,2574,"WY"
56,,1993,"Wyoming",7575,8,3850,3725,"WY"
56,,1993,"Wyoming",7177,6,3721,3456,"WY"
56,,1993,"Wyoming",7841,16,4079,3762,"WY"
56,,1993,"Wyoming",3521,61,1756,1765,"WY"
56,,1993,"Wyoming",5130,47,2646,2484,"WY"
56,,1993,"Wyoming",1404,81,542,862,"WY"
56,,1993,"Wyoming",5520,24,2789,2731,"WY"
56,,1993,"Wyoming",5164,85,1471,3693,"WY"
56,,1993,"Wyoming",2943,70,1432,1511,"WY"
56,,1993,"Wyoming",6597,2,3346,3251,"WY"
56,,1993,"Wyoming",3544,60,1736,1808,"WY"
56,,1993,"Wyoming",1733,79,686,1047,"WY"
56,,1993,"Wyoming",8645,13,4412,4233,"WY"
56,,1993,"Wyoming",7534,42,3958,3576,"WY"
56,,1993,"Wyoming",7475,18,3926,3549,"WY"
56,,1993,"Wyoming",3039,68,1459,1580,"WY"
56,,1993,"Wyoming",7041,45,3543,3498,"WY"
56,,1993,"Wyoming",2101,76,910,1191,"WY"
56,,1993,"Wyoming",8519,40,4457,4062,"WY"
56,,1993,"Wyoming",6002,23,2990,3012,"WY"
56,,1993,"Wyoming",6836,21,3503,3333,"WY"
56,,1993,"Wyoming",5613,50,2915,2698,"WY"
56,,1993,"Wyoming",7477,19,3944,3533,"WY"
1,,1994,"Alabama",58852,26,28902,29950,"AL"
1,,1994,"Alabama",29065,72,12246,16819,"AL"
1,,1994,"Alabama",59286,0,30493,28793,"AL"
1,,1994,"Alabama",61935,25,30423,31512,"AL"
1,,1994,"Alabama",24003,75,9468,14535,"AL"
1,,1994,"Alabama",69836,37,34039,35797,"AL"
1,,1994,"Alabama",56829,6,29047,27782,"AL"
1,,1994,"Alabama",42803,52,20159,22644,"AL"
1,,1994,"Alabama",68778,35,33335,35443,"AL"
1,,1994,"Alabama",61482,44,30183,31299,"AL"
1,,1994,"Alabama",66285,33,32183,34102,"AL"
1,,1994,"Alabama",13282,83,4243,9039,"AL"
1,,1994,"Alabama",66420,24,32761,33659,"AL"
1,,1994,"Alabama",58411,10,29856,28555,"AL"
1,,1994,"Alabama",35332,61,16249,19083,"AL"
1,,1994,"Alabama",59262,11,30205,29057,"AL"
1,,1994,"Alabama",63519,41,31147,32372,"AL"
1,,1994,"Alabama",19676,79,7361,12315,"AL"
1,,1994,"Alabama",41126,54,19477,21649,"AL"
1,,1994,"Alabama",11900,84,3694,8206,"AL"
1,,1994,"Alabama",14074,82,4779,9295,"AL"
1,,1994,"Alabama",40383,56,19111,21272,"AL"
1,,1994,"Alabama",61320,13,31232,30088,"AL"
1,,1994,"Alabama",70336,39,34538,35798,"AL"
1,,1994,"Alabama",63357,38,30883,32474,"AL"
1,,1994,"Alabama",63221,14,32307,30914,"AL"
1,,1994,"Alabama",36129,63,16639,19490,"AL"
1,,1994,"Alabama",39249,59,18224,21025,"AL"
1,,1994,"Alabama",56679,7,28981,27698,"AL"
1,,1994,"Alabama",35605,60,16357,19248,"AL"
1,,1994,"Alabama",60241,3,31056,29185,"AL"
1,,1994,"Alabama",29979,71,12639,17340,"AL"
1,,1994,"Alabama",61764,42,30299,31465,"AL"
1,,1994,"Alabama",34566,67,15207,19359,"AL"
1,,1994,"Alabama",58773,27,28991,29782,"AL"
1,,1994,"Alabama",35210,65,15843,19367,"AL"
1,,1994,"Alabama",36265,58,16908,19357,"AL"
1,,1994,"Alabama",48936,51,23339,25597,"AL"
1,,1994,"Alabama",61129,15,31267,29862,"AL"
1,,1994,"Alabama",65469,19,32697,32772,"AL"
1,,1994,"Alabama",60892,16,31289,29603,"AL"
1,,1994,"Alabama",35271,62,16006,19265,"AL"
1,,1994,"Alabama",60739,18,30661,30078,"AL"
1,,1994,"Alabama",38787,57,18355,20432,"AL"
1,,1994,"Alabama",62989,21,31105,31884,"AL"
1,,1994,"Alabama",25512,74,10437,15075,"AL"
1,,1994,"Alabama",64770,22,32071,32699,"AL"
1,,1994,"Alabama",56988,85,15435,41553,"AL"
1,,1994,"Alabama",60516,4,30891,29625,"AL"
1,,1994,"Alabama",43242,48,20804,22438,"AL"
1,,1994,"Alabama",57983,46,28257,29726,"AL"
1,,1994,"Alabama",58788,43,28599,30189,"AL"
1,,1994,"Alabama",67082,40,32663,34419,"AL"
1,,1994,"Alabama",64945,31,31431,33514,"AL"
1,,1994,"Alabama",48357,50,23093,25264,"AL"
1,,1994,"Alabama",69609,34,34107,35502,"AL"
1,,1994,"Alabama",56264,28,27461,28803,"AL"
1,,1994,"Alabama",66453,32,32119,34334,"AL"
1,,1994,"Alabama",59419,9,30453,28966,"AL"
1,,1994,"Alabama",60078,12,30526,29552,"AL"
1,,1994,"Alabama",58259,5,29791,28468,"AL"
1,,1994,"Alabama",64484,17,33071,31413,"AL"
1,,1994,"Alabama",21372,77,8294,13078,"AL"
1,,1994,"Alabama",22517,76,8773,13744,"AL"
1,,1994,"Alabama",63491,20,31539,31952,"AL"
1,,1994,"Alabama",67545,23,33321,34224,"AL"
1,,1994,"Alabama",15733,81,5451,10282,"AL"
1,,1994,"Alabama",27667,73,11542,16125,"AL"
1,,1994,"Alabama",41453,53,19576,21877,"AL"
1,,1994,"Alabama",20305,78,7705,12600,"AL"
1,,1994,"Alabama",62394,47,30117,32277,"AL"
1,,1994,"Alabama",39896,55,18870,21026,"AL"
1,,1994,"Alabama",65350,30,31877,33473,"AL"
1,,1994,"Alabama",49217,49,23718,25499,"AL"
1,,1994,"Alabama",59575,1,30573,29002,"AL"
1,,1994,"Alabama",55047,8,28126,26921,"AL"
1,,1994,"Alabama",32528,68,14169,18359,"AL"
1,,1994,"Alabama",35043,66,15633,19410,"AL"
1,,1994,"Alabama",59811,45,29084,30727,"AL"
1,,1994,"Alabama",60524,2,30897,29627,"AL"
1,,1994,"Alabama",64923,29,31606,33317,"AL"
1,,1994,"Alabama",31632,69,13568,18064,"AL"
1,,1994,"Alabama",36659,64,16684,19975,"AL"
1,,1994,"Alabama",68091,36,33254,34837,"AL"
1,,1994,"Alabama",17856,80,6384,11472,"AL"
1,,1994,"Alabama",32142,70,13796,18346,"AL"
2,,1994,"Alaska",11139,3,5708,5431,"AK"
2,,1994,"Alaska",9503,47,5157,4346,"AK"
2,,1994,"Alaska",1168,75,547,621,"AK"
2,,1994,"Alaska",12165,40,6578,5587,"AK"
2,,1994,"Alaska",1693,85,569,1124,"AK"
2,,1994,"Alaska",10652,44,5798,4854,"AK"
2,,1994,"Alaska",11375,33,5857,5518,"AK"
2,,1994,"Alaska",10924,6,5606,5318,"AK"
2,,1994,"Alaska",1769,71,857,912,"AK"
2,,1994,"Alaska",11050,32,5732,5318,"AK"
2,,1994,"Alaska",9529,20,5121,4408,"AK"
2,,1994,"Alaska",501,82,202,299,"AK"
2,,1994,"Alaska",6868,51,3662,3206,"AK"
2,,1994,"Alaska",10877,7,5641,5236,"AK"
2,,1994,"Alaska",9083,46,4944,4139,"AK"
2,,1994,"Alaska",676,80,270,406,"AK"
2,,1994,"Alaska",10760,10,5594,5166,"AK"
2,,1994,"Alaska",2403,66,1198,1205,"AK"
2,,1994,"Alaska",10665,31,5500,5165,"AK"
2,,1994,"Alaska",8045,27,4313,3732,"AK"
2,,1994,"Alaska",4683,55,2539,2144,"AK"
2,,1994,"Alaska",1027,76,467,560,"AK"
2,,1994,"Alaska",6937,50,3788,3149,"AK"
2,,1994,"Alaska",10508,8,5430,5078,"AK"
2,,1994,"Alaska",9775,45,5319,4456,"AK"
2,,1994,"Alaska",12276,37,6625,5651,"AK"
2,,1994,"Alaska",1716,72,848,868,"AK"
2,,1994,"Alaska",5847,52,3239,2608,"AK"
2,,1994,"Alaska",10341,30,5444,4897,"AK"
2,,1994,"Alaska",7703,24,4180,3523,"AK"
2,,1994,"Alaska",1866,70,918,948,"AK"
2,,1994,"Alaska",6639,48,3637,3002,"AK"
2,,1994,"Alaska",10769,11,5673,5096,"AK"
2,,1994,"Alaska",12976,39,7061,5915,"AK"
2,,1994,"Alaska",806,79,365,441,"AK"
2,,1994,"Alaska",398,84,177,221,"AK"
2,,1994,"Alaska",11394,5,5854,5540,"AK"
2,,1994,"Alaska",8335,22,4529,3806,"AK"
2,,1994,"Alaska",3942,59,2102,1840,"AK"
2,,1994,"Alaska",3763,58,1995,1768,"AK"
2,,1994,"Alaska",1456,73,695,761,"AK"
2,,1994,"Alaska",7429,49,4101,3328,"AK"
2,,1994,"Alaska",2012,69,957,1055,"AK"
2,,1994,"Alaska",3040,63,1644,1396,"AK"
2,,1994,"Alaska",11958,34,6243,5715,"AK"
2,,1994,"Alaska",5527,53,3060,2467,"AK"
2,,1994,"Alaska",11576,41,6273,5303,"AK"
2,,1994,"Alaska",11967,36,6440,5527,"AK"
2,,1994,"Alaska",2321,67,1180,1141,"AK"
2,,1994,"Alaska",9776,19,5189,4587,"AK"
2,,1994,"Alaska",3029,64,1584,1445,"AK"
2,,1994,"Alaska",4510,56,2390,2120,"AK"
2,,1994,"Alaska",11607,38,6164,5443,"AK"
2,,1994,"Alaska",10310,0,5265,5045,"AK"
2,,1994,"Alaska",2488,65,1280,1208,"AK"
2,,1994,"Alaska",9972,13,5165,4807,"AK"
2,,1994,"Alaska",842,78,380,462,"AK"
2,,1994,"Alaska",1299,74,622,677,"AK"
2,,1994,"Alaska",5167,54,2798,2369,"AK"
2,,1994,"Alaska",890,77,405,485,"AK"
2,,1994,"Alaska",11193,42,6098,5095,"AK"
2,,1994,"Alaska",9892,29,5200,4692,"AK"
2,,1994,"Alaska",8772,18,4648,4124,"AK"
2,,1994,"Alaska",4158,57,2247,1911,"AK"
2,,1994,"Alaska",9243,15,4860,4383,"AK"
2,,1994,"Alaska",7470,26,4003,3467,"AK"
2,,1994,"Alaska",8283,28,4389,3894,"AK"
2,,1994,"Alaska",7694,23,4227,3467,"AK"
2,,1994,"Alaska",447,83,197,250,"AK"
2,,1994,"Alaska",3113,61,1695,1418,"AK"
2,,1994,"Alaska",557,81,221,336,"AK"
2,,1994,"Alaska",7462,25,4002,3460,"AK"
2,,1994,"Alaska",9766,14,5046,4720,"AK"
2,,1994,"Alaska",2919,62,1561,1358,"AK"
2,,1994,"Alaska",9291,21,5062,4229,"AK"
2,,1994,"Alaska",11065,9,5689,5376,"AK"
2,,1994,"Alaska",9261,17,4830,4431,"AK"
2,,1994,"Alaska",3375,60,1805,1570,"AK"
2,,1994,"Alaska",8752,16,4521,4231,"AK"
2,,1994,"Alaska",10929,2,5609,5320,"AK"
2,,1994,"Alaska",1993,68,1010,983,"AK"
2,,1994,"Alaska",11919,35,6226,5693,"AK"
2,,1994,"Alaska",10528,43,5627,4901,"AK"
2,,1994,"Alaska",11838,4,6080,5758,"AK"
2,,1994,"Alaska",10409,12,5400,5009,"AK"
2,,1994,"Alaska",10573,1,5451,5122,"AK"
4,,1994,"Arizona",69307,35,34865,34442,"AZ"
4,,1994,"Arizona",34997,66,16247,18750,"AZ"
4,,1994,"Arizona",56298,43,27892,28406,"AZ"
4,,1994,"Arizona",30296,73,13785,16511,"AZ"
4,,1994,"Arizona",71562,34,36183,35379,"AZ"
4,,1994,"Arizona",36033,54,17356,18677,"AZ"
4,,1994,"Arizona",25941,75,11694,14247,"AZ"
4,,1994,"Arizona",56351,20,29090,27261,"AZ"
4,,1994,"Arizona",50640,85,16840,33800,"AZ"
4,,1994,"Arizona",57226,15,29404,27822,"AZ"
4,,1994,"Arizona",54161,18,28084,26077,"AZ"
4,,1994,"Arizona",63566,40,31817,31749,"AZ"
4,,1994,"Arizona",55500,16,28558,26942,"AZ"
4,,1994,"Arizona",69215,33,34587,34628,"AZ"
4,,1994,"Arizona",64688,5,33130,31558,"AZ"
4,,1994,"Arizona",68318,2,34938,33380,"AZ"
4,,1994,"Arizona",67661,37,34006,33655,"AZ"
4,,1994,"Arizona",62545,6,32012,30533,"AZ"
4,,1994,"Arizona",68988,0,35286,33702,"AZ"
4,,1994,"Arizona",60085,13,30784,29301,"AZ"
4,,1994,"Arizona",62636,24,32396,30240,"AZ"
4,,1994,"Arizona",23941,76,10609,13332,"AZ"
4,,1994,"Arizona",61213,38,30587,30626,"AZ"
4,,1994,"Arizona",62589,9,32034,30555,"AZ"
4,,1994,"Arizona",60378,41,30160,30218,"AZ"
4,,1994,"Arizona",58489,19,30241,28248,"AZ"
4,,1994,"Arizona",34298,65,16030,18268,"AZ"
4,,1994,"Arizona",12497,83,4847,7650,"AZ"
4,,1994,"Arizona",67571,29,34227,33344,"AZ"
4,,1994,"Arizona",30702,58,14769,15933,"AZ"
4,,1994,"Arizona",13706,82,5544,8162,"AZ"
4,,1994,"Arizona",69589,32,35066,34523,"AZ"
4,,1994,"Arizona",55082,45,27227,27855,"AZ"
4,,1994,"Arizona",39591,48,19189,20402,"AZ"
4,,1994,"Arizona",68381,31,34487,33894,"AZ"
4,,1994,"Arizona",34569,55,16602,17967,"AZ"
4,,1994,"Arizona",36950,53,17866,19084,"AZ"
4,,1994,"Arizona",57388,22,29792,27596,"AZ"
4,,1994,"Arizona",68226,4,34925,33301,"AZ"
4,,1994,"Arizona",59795,25,30634,29161,"AZ"
4,,1994,"Arizona",21521,78,9338,12183,"AZ"
4,,1994,"Arizona",60487,10,30953,29534,"AZ"
4,,1994,"Arizona",38539,52,18716,19823,"AZ"
4,,1994,"Arizona",32028,72,14575,17453,"AZ"
4,,1994,"Arizona",58506,26,29708,28798,"AZ"
4,,1994,"Arizona",61678,7,31507,30171,"AZ"
4,,1994,"Arizona",67405,39,34063,33342,"AZ"
4,,1994,"Arizona",44111,51,21262,22849,"AZ"
4,,1994,"Arizona",15777,81,6424,9353,"AZ"
4,,1994,"Arizona",43460,50,21104,22356,"AZ"
4,,1994,"Arizona",60856,12,31011,29845,"AZ"
4,,1994,"Arizona",32998,68,15034,17964,"AZ"
4,,1994,"Arizona",33722,67,15441,18281,"AZ"
4,,1994,"Arizona",60873,11,31115,29758,"AZ"
4,,1994,"Arizona",33277,59,15951,17326,"AZ"
4,,1994,"Arizona",17209,80,7152,10057,"AZ"
4,,1994,"Arizona",19994,79,8673,11321,"AZ"
4,,1994,"Arizona",55796,21,28923,26873,"AZ"
4,,1994,"Arizona",61621,23,31927,29694,"AZ"
4,,1994,"Arizona",34472,56,16487,17985,"AZ"
4,,1994,"Arizona",59145,8,30104,29041,"AZ"
4,,1994,"Arizona",56880,17,29407,27473,"AZ"
4,,1994,"Arizona",33254,63,15370,17884,"AZ"
4,,1994,"Arizona",58215,28,29470,28745,"AZ"
4,,1994,"Arizona",59954,14,30631,29323,"AZ"
4,,1994,"Arizona",60075,27,30536,29539,"AZ"
4,,1994,"Arizona",57518,47,28006,29512,"AZ"
4,,1994,"Arizona",33103,57,15941,17162,"AZ"
4,,1994,"Arizona",68191,30,34724,33467,"AZ"
4,,1994,"Arizona",30323,61,14364,15959,"AZ"
4,,1994,"Arizona",10766,84,4125,6641,"AZ"
4,,1994,"Arizona",30992,62,14371,16621,"AZ"
4,,1994,"Arizona",67806,36,34034,33772,"AZ"
4,,1994,"Arizona",44672,49,21942,22730,"AZ"
4,,1994,"Arizona",68579,3,35019,33560,"AZ"
4,,1994,"Arizona",34463,69,15448,19015,"AZ"
4,,1994,"Arizona",34627,64,16130,18497,"AZ"
4,,1994,"Arizona",57715,44,29018,28697,"AZ"
4,,1994,"Arizona",59437,42,29752,29685,"AZ"
4,,1994,"Arizona",30696,60,14524,16172,"AZ"
4,,1994,"Arizona",53472,46,26326,27146,"AZ"
4,,1994,"Arizona",32650,70,14880,17770,"AZ"
4,,1994,"Arizona",22577,77,10024,12553,"AZ"
4,,1994,"Arizona",27728,74,12518,15210,"AZ"
4,,1994,"Arizona",31627,71,14155,17472,"AZ"
4,,1994,"Arizona",67797,1,34667,33130,"AZ"
5,,1994,"Arkansas",24509,53,11817,12692,"AR"
5,,1994,"Arkansas",34525,24,16981,17544,"AR"
5,,1994,"Arkansas",23230,56,11060,12170,"AR"
5,,1994,"Arkansas",37727,17,19673,18054,"AR"
5,,1994,"Arkansas",25266,52,12166,13100,"AR"
5,,1994,"Arkansas",36709,11,18841,17868,"AR"
5,,1994,"Arkansas",20824,62,9604,11220,"AR"
5,,1994,"Arkansas",33364,8,17035,16329,"AR"
5,,1994,"Arkansas",32303,46,15732,16571,"AR"
5,,1994,"Arkansas",23903,54,11473,12430,"AR"
5,,1994,"Arkansas",15025,76,6243,8782,"AR"
5,,1994,"Arkansas",16850,74,7104,9746,"AR"
5,,1994,"Arkansas",35142,3,17947,17195,"AR"
5,,1994,"Arkansas",36203,31,17676,18527,"AR"
5,,1994,"Arkansas",21168,65,9871,11297,"AR"
5,,1994,"Arkansas",11011,81,4088,6923,"AR"
5,,1994,"Arkansas",34920,41,16991,17929,"AR"
5,,1994,"Arkansas",21258,67,9752,11506,"AR"
5,,1994,"Arkansas",12068,80,4727,7341,"AR"
5,,1994,"Arkansas",13280,79,5308,7972,"AR"
5,,1994,"Arkansas",37958,39,18673,19285,"AR"
5,,1994,"Arkansas",34726,5,17883,16843,"AR"
5,,1994,"Arkansas",14386,77,5924,8462,"AR"
5,,1994,"Arkansas",33961,0,17295,16666,"AR"
5,,1994,"Arkansas",37454,19,18729,18725,"AR"
5,,1994,"Arkansas",33727,1,17282,16445,"AR"
5,,1994,"Arkansas",34626,2,17801,16825,"AR"
5,,1994,"Arkansas",21397,63,10051,11346,"AR"
5,,1994,"Arkansas",36807,16,19247,17560,"AR"
5,,1994,"Arkansas",8122,84,2753,5369,"AR"
5,,1994,"Arkansas",34204,44,16993,17211,"AR"
5,,1994,"Arkansas",32099,25,15673,16426,"AR"
5,,1994,"Arkansas",20904,66,9459,11445,"AR"
5,,1994,"Arkansas",18040,73,7757,10283,"AR"
5,,1994,"Arkansas",34988,21,17373,17615,"AR"
5,,1994,"Arkansas",13938,78,5568,8370,"AR"
5,,1994,"Arkansas",35354,47,17309,18045,"AR"
5,,1994,"Arkansas",37061,15,19161,17900,"AR"
5,,1994,"Arkansas",20250,69,9048,11202,"AR"
5,,1994,"Arkansas",22807,59,10615,12192,"AR"
5,,1994,"Arkansas",15800,75,6539,9261,"AR"
5,,1994,"Arkansas",36808,40,17969,18839,"AR"
5,,1994,"Arkansas",28386,49,13735,14651,"AR"
5,,1994,"Arkansas",36689,32,17940,18749,"AR"
5,,1994,"Arkansas",33276,45,16245,17031,"AR"
5,,1994,"Arkansas",38466,14,19817,18649,"AR"
5,,1994,"Arkansas",32510,43,15908,16602,"AR"
5,,1994,"Arkansas",37631,13,19416,18215,"AR"
5,,1994,"Arkansas",36185,9,18605,17580,"AR"
5,,1994,"Arkansas",37761,37,18374,19387,"AR"
5,,1994,"Arkansas",22117,57,10415,11702,"AR"
5,,1994,"Arkansas",36228,33,17508,18720,"AR"
5,,1994,"Arkansas",36879,36,17910,18969,"AR"
5,,1994,"Arkansas",37179,35,18086,19093,"AR"
5,,1994,"Arkansas",28033,50,13627,14406,"AR"
5,,1994,"Arkansas",24663,48,11947,12716,"AR"
5,,1994,"Arkansas",36310,30,17712,18598,"AR"
5,,1994,"Arkansas",29592,28,14554,15038,"AR"
5,,1994,"Arkansas",34495,22,17020,17475,"AR"
5,,1994,"Arkansas",30494,26,14838,15656,"AR"
5,,1994,"Arkansas",28229,51,13509,14720,"AR"
5,,1994,"Arkansas",8942,83,3154,5788,"AR"
5,,1994,"Arkansas",34076,42,16761,17315,"AR"
5,,1994,"Arkansas",35113,23,17317,17796,"AR"
5,,1994,"Arkansas",35999,10,18590,17409,"AR"
5,,1994,"Arkansas",20364,70,9175,11189,"AR"
5,,1994,"Arkansas",35320,29,17331,17989,"AR"
5,,1994,"Arkansas",21157,60,9716,11441,"AR"
5,,1994,"Arkansas",20863,58,9765,11098,"AR"
5,,1994,"Arkansas",35754,4,18311,17443,"AR"
5,,1994,"Arkansas",20914,61,9725,11189,"AR"
5,,1994,"Arkansas",23040,55,11046,11994,"AR"
5,,1994,"Arkansas",37899,34,18411,19488,"AR"
5,,1994,"Arkansas",18871,72,8314,10557,"AR"
5,,1994,"Arkansas",10052,82,3635,6417,"AR"
5,,1994,"Arkansas",34121,6,17331,16790,"AR"
5,,1994,"Arkansas",20440,68,9227,11213,"AR"
5,,1994,"Arkansas",30646,27,14964,15682,"AR"
5,,1994,"Arkansas",40145,85,11713,28432,"AR"
5,,1994,"Arkansas",21954,64,10260,11694,"AR"
5,,1994,"Arkansas",35974,20,17901,18073,"AR"
5,,1994,"Arkansas",34158,7,17479,16679,"AR"
5,,1994,"Arkansas",34108,38,16648,17460,"AR"
5,,1994,"Arkansas",18700,71,8105,10595,"AR"
5,,1994,"Arkansas",35283,18,17909,17374,"AR"
5,,1994,"Arkansas",36887,12,18903,17984,"AR"
6,,1994,"California",269910,53,132715,137195,"CA"
6,,1994,"California",423865,45,211746,212119,"CA"
6,,1994,"California",118649,79,48449,70200,"CA"
6,,1994,"California",514201,5,263183,251018,"CA"
6,,1994,"California",417141,20,225208,191933,"CA"
6,,1994,"California",442015,43,219929,222086,"CA"
6,,1994,"California",388657,18,206892,181765,"CA"
6,,1994,"California",455197,10,233880,221317,"CA"
6,,1994,"California",208344,63,97058,111286,"CA"
6,,1994,"California",508738,40,255634,253104,"CA"
6,,1994,"California",583454,3,298427,285027,"CA"
6,,1994,"California",571088,35,291065,280023,"CA"
6,,1994,"California",126028,78,52178,73850,"CA"
6,,1994,"California",322149,51,159820,162329,"CA"
6,,1994,"California",205414,67,91786,113628,"CA"
6,,1994,"California",139547,76,59433,80114,"CA"
6,,1994,"California",163634,74,71106,92528,"CA"
6,,1994,"California",210177,65,96814,113363,"CA"
6,,1994,"California",69643,84,24497,45146,"CA"
6,,1994,"California",277118,52,136909,140209,"CA"
6,,1994,"California",323800,50,160314,163486,"CA"
6,,1994,"California",474485,7,242708,231777,"CA"
6,,1994,"California",229960,57,111756,118204,"CA"
6,,1994,"California",225881,59,110447,115434,"CA"
6,,1994,"California",192446,68,85373,107073,"CA"
6,,1994,"California",502622,25,264165,238457,"CA"
6,,1994,"California",247113,55,120834,126279,"CA"
6,,1994,"California",553576,36,280921,272655,"CA"
6,,1994,"California",474597,23,252086,222511,"CA"
6,,1994,"California",461235,42,230161,231074,"CA"
6,,1994,"California",212625,58,103399,109226,"CA"
6,,1994,"California",436520,47,216909,219611,"CA"
6,,1994,"California",491299,6,250921,240378,"CA"
6,,1994,"California",557019,4,284805,272214,"CA"
6,,1994,"California",432720,14,221713,211007,"CA"
6,,1994,"California",397455,16,206911,190544,"CA"
6,,1994,"California",447905,8,229485,218420,"CA"
6,,1994,"California",524136,27,272364,251772,"CA"
6,,1994,"California",78376,83,28231,50145,"CA"
6,,1994,"California",583148,33,297194,285954,"CA"
6,,1994,"California",479181,41,239292,239889,"CA"
6,,1994,"California",196072,62,91958,104114,"CA"
6,,1994,"California",548890,39,278527,270363,"CA"
6,,1994,"California",261758,54,128687,133071,"CA"
6,,1994,"California",580618,31,298109,282509,"CA"
6,,1994,"California",423586,19,226948,196638,"CA"
6,,1994,"California",211169,64,97653,113516,"CA"
6,,1994,"California",471869,9,242465,229404,"CA"
6,,1994,"California",194480,70,85812,108668,"CA"
6,,1994,"California",450154,44,227029,223125,"CA"
6,,1994,"California",348860,85,105262,243598,"CA"
6,,1994,"California",130399,77,55028,75371,"CA"
6,,1994,"California",552125,37,279818,272307,"CA"
6,,1994,"California",405255,46,201498,203757,"CA"
6,,1994,"California",344871,49,171795,173076,"CA"
6,,1994,"California",150778,75,65306,85472,"CA"
6,,1994,"California",410630,15,211566,199064,"CA"
6,,1994,"California",503794,38,253918,249876,"CA"
6,,1994,"California",177482,73,78445,99037,"CA"
6,,1994,"California",554344,0,283671,270673,"CA"
6,,1994,"California",505001,24,267733,237268,"CA"
6,,1994,"California",453761,11,232651,221110,"CA"
6,,1994,"California",197199,61,94281,102918,"CA"
6,,1994,"California",404445,17,212905,191540,"CA"
6,,1994,"California",574873,2,294374,280499,"CA"
6,,1994,"California",308853,48,152765,156088,"CA"
6,,1994,"California",585789,29,303849,281940,"CA"
6,,1994,"California",190037,72,84556,105481,"CA"
6,,1994,"California",203658,60,97682,105976,"CA"
6,,1994,"California",85029,82,31972,53057,"CA"
6,,1994,"California",429494,21,232505,196989,"CA"
6,,1994,"California",243402,56,118786,124616,"CA"
6,,1994,"California",450453,12,230426,220027,"CA"
6,,1994,"California",206326,69,90836,115490,"CA"
6,,1994,"California",595865,34,306044,289821,"CA"
6,,1994,"California",439082,22,235525,203557,"CA"
6,,1994,"California",559927,1,287135,272792,"CA"
6,,1994,"California",583053,32,298916,284137,"CA"
6,,1994,"California",585950,30,301930,284020,"CA"
6,,1994,"California",212588,66,98256,114332,"CA"
6,,1994,"California",505406,26,263009,242397,"CA"
6,,1994,"California",104851,80,41506,63345,"CA"
6,,1994,"California",190141,71,84552,105589,"CA"
6,,1994,"California",95830,81,36849,58981,"CA"
6,,1994,"California",509897,28,263977,245920,"CA"
6,,1994,"California",438067,13,224498,213569,"CA"
8,,1994,"Colorado",53599,13,27475,26124,"CO"
8,,1994,"Colorado",10254,81,3838,6416,"CO"
8,,1994,"Colorado",14815,76,6229,8586,"CO"
8,,1994,"Colorado",70074,37,35434,34640,"CO"
8,,1994,"Colorado",59981,43,29896,30085,"CO"
8,,1994,"Colorado",20889,70,9412,11477,"CO"
8,,1994,"Colorado",21549,68,9632,11917,"CO"
8,,1994,"Colorado",47656,18,24557,23099,"CO"
8,,1994,"Colorado",60720,47,30211,30509,"CO"
8,,1994,"Colorado",20468,71,9184,11284,"CO"
8,,1994,"Colorado",65468,41,33016,32452,"CO"
8,,1994,"Colorado",37030,52,18362,18668,"CO"
8,,1994,"Colorado",29580,59,14561,15019,"CO"
8,,1994,"Colorado",63574,38,32064,31510,"CO"
8,,1994,"Colorado",69065,35,34953,34112,"CO"
8,,1994,"Colorado",68468,36,34508,33960,"CO"
8,,1994,"Colorado",54997,10,28324,26673,"CO"
8,,1994,"Colorado",49098,16,25342,23756,"CO"
8,,1994,"Colorado",48801,26,24240,24561,"CO"
8,,1994,"Colorado",49214,27,24476,24738,"CO"
8,,1994,"Colorado",8295,83,2910,5385,"CO"
8,,1994,"Colorado",24750,66,11666,13084,"CO"
8,,1994,"Colorado",32179,55,15764,16415,"CO"
8,,1994,"Colorado",15690,75,6787,8903,"CO"
8,,1994,"Colorado",27720,58,13549,14171,"CO"
8,,1994,"Colorado",52552,24,26498,26054,"CO"
8,,1994,"Colorado",30120,57,14739,15381,"CO"
8,,1994,"Colorado",61543,31,30872,30671,"CO"
8,,1994,"Colorado",20399,72,9180,11219,"CO"
8,,1994,"Colorado",48252,20,25116,23136,"CO"
8,,1994,"Colorado",43334,50,21502,21832,"CO"
8,,1994,"Colorado",39451,85,11140,28311,"CO"
8,,1994,"Colorado",47893,21,24968,22925,"CO"
